date,total_confirm,total_suspect,total_heal,total_dead,total_severe,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,name
2020-02-28,1,0,0,0,0,1,0.0,0,0,,,白俄罗斯
2020-03-02,3,0,0,0,0,2,0.0,0,0,,,白俄罗斯
2020-03-03,4,0,0,0,0,1,0.0,0,0,0.0,,白俄罗斯
2020-03-04,6,0,0,0,0,2,0.0,0,0,0.0,,白俄罗斯
2020-03-10,9,0,3,0,0,3,0.0,3,0,0.0,,白俄罗斯
2020-03-11,12,0,3,0,0,3,0.0,0,0,0.0,,白俄罗斯
2020-03-14,27,0,3,0,0,15,0.0,0,0,0.0,,白俄罗斯
2020-03-15,27,0,3,0,0,0,,0,0,,,白俄罗斯
2020-03-16,27,0,3,0,0,0,,0,0,,,白俄罗斯
2020-03-17,36,0,3,0,0,9,0.0,0,0,0.0,,白俄罗斯
2020-03-18,51,0,3,0,0,15,0.0,0,0,0.0,,白俄罗斯
2020-03-20,69,0,3,0,0,18,0.0,0,0,0.0,,白俄罗斯
2020-03-21,76,0,15,0,0,7,0.0,12,0,0.0,,白俄罗斯
2020-03-23,81,0,15,0,0,5,0.0,0,0,0.0,,白俄罗斯
2020-03-25,86,0,15,0,0,5,0.0,0,0,0.0,,白俄罗斯
2020-03-26,86,0,29,0,0,0,0.0,14,0,0.0,,白俄罗斯
2020-03-27,94,0,32,0,0,8,0.0,3,0,0.0,,白俄罗斯
2020-03-30,152,0,47,0,0,58,0.0,15,0,0.0,,白俄罗斯
2020-02-28,1,0,0,0,0,1,0.0,0,0,,,立陶宛
2020-03-10,3,0,0,0,0,2,0.0,0,0,0.0,,立陶宛
2020-03-13,6,0,0,0,0,3,0.0,0,0,0.0,,立陶宛
2020-03-14,8,0,0,0,0,2,0.0,0,0,0.0,,立陶宛
2020-03-15,12,0,0,0,0,4,0.0,0,0,0.0,,立陶宛
2020-03-16,17,0,0,0,0,5,0.0,0,0,0.0,,立陶宛
2020-03-17,22,0,0,0,0,5,0.0,0,0,0.0,,立陶宛
2020-03-19,41,0,0,0,0,19,0.0,0,0,0.0,,立陶宛
2020-03-20,69,0,0,1,0,28,0.0,0,1,0.0,,立陶宛
2020-03-22,131,0,1,1,0,62,0.0,1,0,0.0,,立陶宛
2020-03-23,160,0,1,1,0,29,0.0,0,0,0.0,,立陶宛
2020-03-24,209,0,1,1,0,49,0.0,0,0,0.0,,立陶宛
2020-03-25,255,0,1,3,0,46,0.0,0,2,0.0,,立陶宛
2020-03-26,290,0,1,4,0,35,0.0,0,1,0.0,,立陶宛
2020-03-27,358,0,1,5,0,68,0.0,0,1,0.0,,立陶宛
2020-03-28,382,0,1,7,0,24,0.0,0,2,0.0,,立陶宛
2020-03-29,437,0,1,7,0,55,0.0,0,0,0.0,,立陶宛
2020-03-30,484,0,1,7,0,47,0.0,0,0,0.0,,立陶宛
2020-02-28,1,0,0,0,0,1,0.0,0,0,,,阿塞拜疆
2020-02-29,3,0,0,0,0,2,0.0,0,0,,,阿塞拜疆
2020-03-10,11,0,0,0,0,8,0.0,0,0,0.0,,阿塞拜疆
2020-03-11,13,0,0,0,0,2,0.0,0,0,0.0,,阿塞拜疆
2020-03-12,15,0,0,0,0,2,0.0,0,0,0.0,,阿塞拜疆
2020-03-13,19,0,0,1,0,4,0.0,0,1,0.0,,阿塞拜疆
2020-03-14,19,0,6,1,0,0,0.0,6,0,0.0,,阿塞拜疆
2020-03-15,23,0,6,1,0,4,0.0,0,0,0.0,,阿塞拜疆
2020-03-18,28,0,6,1,0,5,0.0,0,0,0.0,,阿塞拜疆
2020-03-19,44,0,6,1,0,16,0.0,0,0,0.0,,阿塞拜疆
2020-03-21,53,0,6,1,0,9,0.0,0,0,0.0,,阿塞拜疆
2020-03-22,65,0,10,1,0,12,0.0,4,0,0.0,,阿塞拜疆
2020-03-23,72,0,10,1,0,7,0.0,0,0,0.0,,阿塞拜疆
2020-03-24,87,0,10,1,0,15,0.0,0,0,0.0,,阿塞拜疆
2020-03-25,93,0,10,2,0,6,0.0,0,1,0.0,,阿塞拜疆
2020-03-26,122,0,10,3,0,29,0.0,0,1,0.0,,阿塞拜疆
2020-03-27,165,0,15,3,0,43,0.0,5,0,0.0,,阿塞拜疆
2020-03-28,182,0,15,4,0,17,0.0,0,1,0.0,,阿塞拜疆
2020-03-29,209,0,15,4,0,27,0.0,0,0,0.0,,阿塞拜疆
2020-03-30,273,0,26,4,0,64,0.0,11,0,0.0,,阿塞拜疆
2020-03-26,17,0,0,0,0,17,0.0,0,0,0.0,,美属维尔京群岛
2020-03-09,0,0,0,0,0,0,0.0,0,0,0.0,,蒙古
2020-03-10,1,0,0,0,0,1,0.0,0,0,0.0,,蒙古
2020-03-16,4,0,0,0,0,3,0.0,0,0,0.0,,蒙古
2020-03-17,4,0,0,0,0,0,,0,0,,,蒙古
2020-03-18,6,0,0,0,0,2,0.0,0,0,0.0,,蒙古
2020-03-20,6,0,0,0,0,0,,0,0,,,蒙古
2020-03-21,10,0,0,0,0,4,0.0,0,0,0.0,,蒙古
2020-03-25,11,0,0,0,0,1,0.0,0,0,0.0,,蒙古
2020-03-28,12,0,0,0,0,1,0.0,0,0,0.0,,蒙古
2020-03-03,1,0,0,0,0,1,0.0,0,0,,,乌克兰
2020-03-12,3,0,0,0,0,2,0.0,0,0,0.0,,乌克兰
2020-03-13,3,0,0,1,0,0,0.0,0,1,0.0,,乌克兰
2020-03-16,7,0,0,2,0,4,0.0,0,1,0.0,,乌克兰
2020-03-17,14,0,0,2,0,7,0.0,0,0,0.0,,乌克兰
2020-03-18,16,0,0,2,0,2,0.0,0,0,0.0,,乌克兰
2020-03-19,26,0,0,3,0,10,0.0,0,1,0.0,,乌克兰
2020-03-20,41,0,0,3,0,15,0.0,0,0,0.0,,乌克兰
2020-03-21,47,0,1,3,0,6,0.0,1,0,0.0,,乌克兰
2020-03-22,73,0,8,3,0,26,0.0,7,0,0.0,,乌克兰
2020-03-23,83,0,8,3,0,10,0.0,0,0,0.0,,乌克兰
2020-03-24,113,0,8,3,0,30,0.0,0,0,0.0,,乌克兰
2020-03-25,145,0,8,5,0,32,0.0,0,2,0.0,,乌克兰
2020-03-26,196,0,1,5,0,51,0.0,0,0,0.0,,乌克兰
2020-03-27,218,0,4,5,0,22,0.0,3,0,0.0,,乌克兰
2020-03-28,418,0,5,9,0,200,0.0,1,4,0.0,,乌克兰
2020-03-29,480,0,6,10,0,62,0.0,1,1,0.0,,乌克兰
2020-03-30,548,0,8,13,0,68,0.0,2,3,0.0,,乌克兰
2020-03-04,1,0,0,0,0,1,0.0,0,0,0.0,,波兰
2020-03-07,6,0,0,0,0,5,0.0,0,0,0.0,,波兰
2020-03-08,8,0,0,0,0,2,0.0,0,0,0.0,,波兰
2020-03-09,17,0,0,0,0,9,0.0,0,0,0.0,,波兰
2020-03-10,22,0,0,0,0,5,0.0,0,0,0.0,,波兰
2020-03-11,31,0,0,0,0,9,0.0,0,0,0.0,,波兰
2020-03-12,47,0,0,1,0,16,0.0,0,1,0.0,,波兰
2020-03-13,68,0,0,2,0,21,0.0,0,1,0.0,,波兰
2020-03-14,104,0,0,3,0,36,0.0,0,1,0.0,,波兰
2020-03-15,125,0,13,3,0,21,0.0,13,0,0.0,,波兰
2020-03-16,177,0,13,3,0,52,0.0,0,0,0.0,,波兰
2020-03-17,238,0,13,5,0,61,0.0,0,2,0.0,,波兰
2020-03-19,355,0,13,5,0,117,0.0,0,0,0.0,,波兰
2020-03-20,425,0,13,5,0,70,0.0,0,0,0.0,,波兰
2020-03-21,536,0,13,5,0,111,0.0,0,0,0.0,,波兰
2020-03-22,634,0,13,7,0,98,0.0,0,2,0.0,,波兰
2020-03-23,749,0,13,8,0,115,0.0,0,1,0.0,,波兰
2020-03-24,901,0,13,10,0,152,0.0,0,2,0.0,,波兰
2020-03-25,1051,0,13,14,0,150,0.0,0,4,0.0,,波兰
2020-03-26,1221,0,13,16,0,170,0.0,0,2,0.0,,波兰
2020-03-27,1389,0,13,16,0,168,0.0,0,0,0.0,,波兰
2020-03-28,1638,0,13,18,0,249,0.0,0,2,0.0,,波兰
2020-03-29,1862,0,13,22,0,224,0.0,0,4,0.0,,波兰
2020-03-30,2055,0,13,31,0,193,0.0,0,9,0.0,,波兰
2020-03-05,1,0,0,0,0,1,0.0,0,0,0.0,,波斯尼亚
2020-03-05,2,0,0,0,0,2,0.0,0,0,0.0,,波黑
2020-03-07,3,0,0,0,0,1,0.0,0,0,0.0,,波黑
2020-03-09,5,0,0,0,0,2,0.0,0,0,0.0,,波黑
2020-03-10,7,0,0,0,0,2,0.0,0,0,0.0,,波黑
2020-03-12,11,0,0,0,0,4,0.0,0,0,0.0,,波黑
2020-03-13,13,0,0,0,0,2,0.0,0,0,0.0,,波黑
2020-03-14,21,0,0,0,0,8,0.0,0,0,0.0,,波黑
2020-03-15,24,0,0,0,0,3,0.0,0,0,0.0,,波黑
2020-03-19,64,0,0,0,0,40,0.0,0,0,0.0,,波黑
2020-03-22,126,0,2,1,0,62,0.0,2,1,0.0,,波黑
2020-03-23,131,0,2,1,0,5,0.0,0,0,0.0,,波黑
2020-03-24,167,0,2,1,0,36,0.0,0,0,0.0,,波黑
2020-03-25,176,0,2,3,0,9,0.0,0,2,0.0,,波黑
2020-03-26,185,0,2,3,0,9,0.0,0,0,0.0,,波黑
2020-03-27,230,0,5,4,0,45,0.0,3,1,0.0,,波黑
2020-03-28,269,0,5,4,0,39,0.0,0,0,0.0,,波黑
2020-03-29,327,0,8,6,0,58,0.0,3,2,0.0,,波黑
2020-03-30,358,0,17,9,0,31,0.0,9,3,0.0,,波黑
2020-03-26,1,0,0,0,0,1,0.0,0,0,0.0,,蒙特塞拉特
2020-03-05,1,0,0,0,0,1,0.0,0,0,0.0,,南非
2020-03-07,2,0,0,0,0,1,0.0,0,0,0.0,,南非
2020-03-08,3,0,1,0,0,1,0.0,1,0,0.0,,南非
2020-03-09,7,0,1,0,0,4,0.0,0,0,0.0,,南非
2020-03-11,13,0,1,0,0,6,0.0,0,0,0.0,,南非
2020-03-13,24,0,1,0,0,11,0.0,0,0,0.0,,南非
2020-03-14,38,0,1,0,0,14,0.0,0,0,0.0,,南非
2020-03-15,61,0,1,0,0,23,0.0,0,0,0.0,,南非
2020-03-16,62,0,1,0,0,1,0.0,0,0,0.0,,南非
2020-03-17,85,0,1,0,0,23,0.0,0,0,0.0,,南非
2020-03-18,116,0,1,0,0,31,0.0,0,0,0.0,,南非
2020-03-19,150,0,1,0,0,34,0.0,0,0,0.0,,南非
2020-03-20,202,0,1,0,0,52,0.0,0,0,0.0,,南非
2020-03-21,240,0,1,0,0,38,0.0,0,0,0.0,,南非
2020-03-22,274,0,1,0,0,34,0.0,0,0,0.0,,南非
2020-03-23,402,0,1,0,0,128,0.0,0,0,0.0,,南非
2020-03-24,554,0,1,0,0,152,0.0,0,0,0.0,,南非
2020-03-25,709,0,1,0,0,155,0.0,0,0,0.0,,南非
2020-03-26,927,0,1,0,0,218,0.0,0,0,0.0,,南非
2020-03-27,1170,0,12,1,0,243,0.0,11,1,0.0,,南非
2020-03-28,1187,0,31,1,0,17,0.0,19,0,0.0,,南非
2020-03-29,1280,0,31,2,0,93,0.0,0,1,0.0,,南非
2020-03-30,1326,0,31,3,0,46,0.0,0,1,0.0,,南非
2020-03-07,1,0,0,0,0,1,0.0,0,0,0.0,,马耳他
2020-03-10,5,0,0,0,0,4,0.0,0,0,0.0,,马耳他
2020-03-13,9,0,0,0,0,4,0.0,0,0,0.0,,马耳他
2020-03-14,18,0,0,0,0,9,0.0,0,0,0.0,,马耳他
2020-03-18,38,0,0,0,0,20,0.0,0,0,0.0,,马耳他
2020-03-25,129,0,2,0,0,91,0.0,2,0,0.0,,马耳他
2020-03-27,134,0,2,0,0,5,0.0,0,0,0.0,,马耳他
2020-03-07,1,0,0,0,0,1,0.0,0,0,0.0,,摩尔多瓦
2020-03-08,1,0,0,0,0,0,0.0,0,0,0.0,,摩尔多瓦
2020-03-13,8,0,0,0,0,7,0.0,0,0,0.0,,摩尔多瓦
2020-03-14,12,0,0,0,0,4,0.0,0,0,0.0,,摩尔多瓦
2020-03-15,23,0,0,0,0,11,0.0,0,0,0.0,,摩尔多瓦
2020-03-17,30,0,1,0,0,7,0.0,1,0,0.0,,摩尔多瓦
2020-03-18,30,0,1,1,0,0,0.0,0,1,0.0,,摩尔多瓦
2020-03-19,49,0,1,1,0,19,0.0,0,0,0.0,,摩尔多瓦
2020-03-21,80,0,1,1,0,31,0.0,0,0,0.0,,摩尔多瓦
2020-03-22,94,0,1,1,0,14,0.0,0,0,0.0,,摩尔多瓦
2020-03-23,109,0,1,1,0,15,0.0,0,0,0.0,,摩尔多瓦
2020-03-24,125,0,1,1,0,16,0.0,0,0,0.0,,摩尔多瓦
2020-03-25,149,0,1,1,0,24,0.0,0,0,0.0,,摩尔多瓦
2020-03-26,177,0,2,1,0,28,0.0,1,0,0.0,,摩尔多瓦
2020-03-27,199,0,2,1,0,22,0.0,0,0,0.0,,摩尔多瓦
2020-03-29,263,0,2,1,0,64,0.0,0,0,0.0,,摩尔多瓦
2020-03-30,298,0,15,2,0,35,0.0,13,1,0.0,,摩尔多瓦
2020-03-08,4,0,0,0,0,4,0.0,0,0,0.0,,保加利亚
2020-03-10,6,0,0,0,0,2,0.0,0,0,0.0,,保加利亚
2020-03-12,23,0,0,0,0,17,0.0,0,0,0.0,,保加利亚
2020-03-13,30,0,0,0,0,7,0.0,0,0,0.0,,保加利亚
2020-03-14,36,0,0,2,0,6,0.0,0,2,0.0,,保加利亚
2020-03-15,51,0,0,2,0,15,0.0,0,0,0.0,,保加利亚
2020-03-18,92,0,0,2,0,41,0.0,0,0,0.0,,保加利亚
2020-03-19,107,0,0,2,0,15,0.0,0,0,0.0,,保加利亚
2020-03-20,127,0,0,2,0,20,0.0,0,0,0.0,,保加利亚
2020-03-21,163,0,0,2,0,36,0.0,0,0,0.0,,保加利亚
2020-03-22,187,0,0,3,0,24,0.0,0,1,0.0,,保加利亚
2020-03-23,201,0,0,3,0,14,0.0,0,0,0.0,,保加利亚
2020-03-24,218,0,0,3,0,17,0.0,0,0,0.0,,保加利亚
2020-03-25,242,0,0,3,0,24,0.0,0,0,0.0,,保加利亚
2020-03-26,264,0,4,3,0,22,0.0,4,0,0.0,,保加利亚
2020-03-27,293,0,8,3,0,29,0.0,4,0,0.0,,保加利亚
2020-03-28,313,0,9,4,0,20,0.0,1,1,0.0,,保加利亚
2020-03-29,346,0,9,4,0,33,0.0,0,0,0.0,,保加利亚
2020-03-30,359,0,15,8,0,13,0.0,6,4,0.0,,保加利亚
2020-03-08,3,0,0,0,0,3,0.0,0,0,0.0,,孟加拉国
2020-03-14,5,0,2,0,0,2,0.0,2,0,0.0,,孟加拉国
2020-03-16,8,0,2,0,0,3,0.0,0,0,0.0,,孟加拉国
2020-03-18,14,0,2,1,0,6,0.0,0,1,0.0,,孟加拉国
2020-03-19,17,0,3,1,0,3,0.0,1,0,0.0,,孟加拉国
2020-03-21,24,0,3,1,0,7,0.0,0,0,0.0,,孟加拉国
2020-03-22,27,0,3,1,0,3,0.0,0,0,0.0,,孟加拉国
2020-03-23,33,0,3,3,0,6,0.0,0,2,0.0,,孟加拉国
2020-03-25,44,0,11,5,0,11,0.0,8,2,0.0,,孟加拉国
2020-03-26,44,0,11,5,0,0,0.0,0,0,0.0,,孟加拉国
2020-03-27,48,0,11,5,0,4,0.0,0,0,0.0,,孟加拉国
2020-03-31,51,0,25,5,0,3,0.0,14,0,0.0,,孟加拉国
2020-03-09,2,0,0,0,0,2,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-10,6,0,0,0,0,4,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-11,15,0,0,0,0,9,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-12,23,0,0,0,0,8,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-13,33,0,0,1,0,10,0.0,0,1,0.0,,阿尔巴尼亚
2020-03-14,38,0,0,1,0,5,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-15,42,0,0,1,0,4,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-18,55,0,0,1,0,13,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-20,70,0,0,1,0,15,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-21,76,0,0,2,0,6,0.0,0,1,0.0,,阿尔巴尼亚
2020-03-23,104,0,0,2,0,28,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-24,123,0,10,5,0,19,0.0,10,3,0.0,,阿尔巴尼亚
2020-03-25,146,0,10,5,0,23,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-26,174,0,17,5,0,28,0.0,7,0,0.0,,阿尔巴尼亚
2020-03-27,186,0,17,8,0,12,0.0,0,3,0.0,,阿尔巴尼亚
2020-03-28,197,0,17,10,0,11,0.0,0,2,0.0,,阿尔巴尼亚
2020-03-29,212,0,17,10,0,15,0.0,0,0,0.0,,阿尔巴尼亚
2020-03-30,223,0,44,11,0,11,0.0,27,1,0.0,,阿尔巴尼亚
2020-03-05,7,0,0,0,0,7,0.0,0,0,0.0,,巴勒斯坦
2020-03-08,19,0,0,0,0,12,0.0,0,0,0.0,,巴勒斯坦
2020-03-09,25,0,0,0,0,6,0.0,0,0,0.0,,巴勒斯坦
2020-03-10,30,0,0,0,0,5,0.0,0,0,0.0,,巴勒斯坦
2020-03-12,31,0,0,0,0,1,0.0,0,0,0.0,,巴勒斯坦
2020-03-13,35,0,0,0,0,4,0.0,0,0,0.0,,巴勒斯坦
2020-03-14,35,0,0,0,0,0,,0,0,,,巴勒斯坦
2020-03-17,41,0,0,0,0,6,0.0,0,0,0.0,,巴勒斯坦
2020-03-18,41,0,0,0,0,0,,0,0,,,巴勒斯坦
2020-03-19,47,0,0,0,0,6,0.0,0,0,0.0,,巴勒斯坦
2020-03-20,53,0,0,0,0,6,0.0,0,0,0.0,,巴勒斯坦
2020-03-21,57,0,0,0,0,4,0.0,0,0,0.0,,巴勒斯坦
2020-03-22,59,0,17,0,0,2,0.0,17,0,0.0,,巴勒斯坦
2020-03-24,60,0,16,0,0,1,0.0,0,0,0.0,,巴勒斯坦
2020-03-25,64,0,16,1,0,4,0.0,0,1,0.0,,巴勒斯坦
2020-03-26,84,0,17,1,0,20,0.0,1,0,0.0,,巴勒斯坦
2020-03-28,97,0,17,1,0,13,0.0,0,0,0.0,,巴勒斯坦
2020-03-29,109,0,18,1,0,12,0.0,1,0,0.0,,巴勒斯坦
2020-03-30,115,0,18,1,0,6,0.0,0,0,0.0,,巴勒斯坦
2020-02-23,1,0,0,0,0,1,0.0,0,0,,,阿富汗
2020-02-27,3,0,0,0,0,2,0.0,0,0,,,阿富汗
2020-03-07,4,0,0,0,0,1,0.0,0,0,0.0,,阿富汗
2020-03-08,4,0,0,0,0,0,,0,0,,,阿富汗
2020-03-10,7,0,0,0,0,3,0.0,0,0,0.0,,阿富汗
2020-03-13,7,0,0,0,0,0,,0,0,,,阿富汗
2020-03-14,10,0,0,0,0,3,0.0,0,0,0.0,,阿富汗
2020-03-15,16,0,0,0,0,6,0.0,0,0,0.0,,阿富汗
2020-03-16,22,0,0,0,0,6,0.0,0,0,0.0,,阿富汗
2020-03-20,24,0,0,0,0,2,0.0,0,0,0.0,,阿富汗
2020-03-22,40,0,0,1,0,16,0.0,0,1,0.0,,阿富汗
2020-03-23,42,0,0,1,0,2,0.0,0,0,0.0,,阿富汗
2020-03-24,80,0,0,1,0,38,0.0,0,0,0.0,,阿富汗
2020-03-25,84,0,0,2,0,4,0.0,0,1,0.0,,阿富汗
2020-03-26,94,0,2,2,0,10,0.0,2,0,0.0,,阿富汗
2020-03-27,110,0,2,2,0,16,0.0,0,0,0.0,,阿富汗
2020-03-28,117,0,2,2,0,7,0.0,0,0,0.0,,阿富汗
2020-03-29,145,0,2,2,0,28,0.0,0,0,0.0,,阿富汗
2020-03-30,174,0,2,4,0,29,0.0,0,2,0.0,,阿富汗
2020-03-03,1,0,0,0,0,1,0.0,0,0,,,沙特阿拉伯
2020-03-04,2,0,0,0,0,1,0.0,0,0,0.0,,沙特阿拉伯
2020-03-05,5,0,0,0,0,3,0.0,0,0,0.0,,沙特阿拉伯
2020-03-07,7,0,0,0,0,2,0.0,0,0,0.0,,沙特阿拉伯
2020-03-08,15,0,0,0,0,8,0.0,0,0,0.0,,沙特阿拉伯
2020-03-09,20,0,0,0,0,5,0.0,0,0,0.0,,沙特阿拉伯
2020-03-12,45,0,0,0,0,25,0.0,0,0,0.0,,沙特阿拉伯
2020-03-13,86,0,1,0,0,41,0.0,1,0,0.0,,沙特阿拉伯
2020-03-14,103,0,2,0,0,17,0.0,1,0,0.0,,沙特阿拉伯
2020-03-15,118,0,3,0,0,15,0.0,1,0,0.0,,沙特阿拉伯
2020-03-16,133,0,6,0,0,15,0.0,3,0,0.0,,沙特阿拉伯
2020-03-19,274,0,6,0,0,141,0.0,0,0,0.0,,沙特阿拉伯
2020-03-20,344,0,6,0,0,70,0.0,0,0,0.0,,沙特阿拉伯
2020-03-21,392,0,16,0,0,48,0.0,10,0,0.0,,沙特阿拉伯
2020-03-22,511,0,17,0,0,119,0.0,1,0,0.0,,沙特阿拉伯
2020-03-23,562,0,19,0,0,51,0.0,2,0,0.0,,沙特阿拉伯
2020-03-24,767,0,28,1,0,205,0.0,9,1,0.0,,沙特阿拉伯
2020-03-25,900,0,29,1,0,133,0.0,1,0,0.0,,沙特阿拉伯
2020-03-26,1012,0,33,3,0,112,0.0,4,2,0.0,,沙特阿拉伯
2020-03-27,1104,0,33,3,0,92,0.0,0,0,0.0,,沙特阿拉伯
2020-03-28,1203,0,37,4,0,99,0.0,4,1,0.0,,沙特阿拉伯
2020-03-29,1299,0,37,4,0,96,0.0,0,0,0.0,,沙特阿拉伯
2020-03-30,1453,0,115,8,0,154,0.0,78,4,0.0,,沙特阿拉伯
2020-02-28,1,0,0,0,0,1,0.0,0,0,,,新西兰
2020-03-04,3,0,0,0,0,2,0.0,0,0,0.0,,新西兰
2020-03-05,4,0,0,0,0,1,0.0,0,0,0.0,,新西兰
2020-03-07,5,0,0,0,0,1,0.0,0,0,0.0,,新西兰
2020-03-14,7,0,0,0,0,2,0.0,0,0,0.0,,新西兰
2020-03-15,8,0,0,0,0,1,,0,0,,,新西兰
2020-03-16,8,0,0,0,0,0,,0,0,,,新西兰
2020-03-17,20,0,0,0,0,12,0.0,0,0,0.0,,新西兰
2020-03-18,28,0,0,0,0,8,0.0,0,0,0.0,,新西兰
2020-03-19,39,0,0,0,0,11,0.0,0,0,0.0,,新西兰
2020-03-20,53,0,0,0,0,14,0.0,0,0,0.0,,新西兰
2020-03-21,67,0,0,0,0,14,0.0,0,0,0.0,,新西兰
2020-03-22,102,0,0,0,0,35,0.0,0,0,0.0,,新西兰
2020-03-23,142,0,12,0,0,40,0.0,12,0,0.0,,新西兰
2020-03-24,142,0,12,0,0,0,,0,0,,,新西兰
2020-03-25,205,0,12,0,0,63,0.0,0,0,0.0,,新西兰
2020-03-26,283,0,27,0,0,78,0.0,15,0,0.0,,新西兰
2020-03-27,368,0,37,0,0,85,0.0,10,0,0.0,,新西兰
2020-03-28,451,0,50,0,0,83,0.0,13,0,0.0,,新西兰
2020-03-29,513,0,56,1,0,62,0.0,6,1,0.0,,新西兰
2020-03-30,589,0,56,1,0,76,0.0,0,0,0.0,,新西兰
2020-03-31,647,0,74,1,0,58,0.0,18,0,0.0,,新西兰
2020-03-26,18,0,0,0,0,18,0.0,0,0,0.0,,泽西岛
2020-03-22,1,0,0,0,0,1,0.0,0,0,0.0,,叙利亚
2020-03-25,5,0,0,0,0,4,0.0,0,0,0.0,,叙利亚
2020-03-29,9,0,0,1,0,4,0.0,0,1,0.0,,叙利亚
2020-03-30,10,0,0,1,0,1,,0,0,,,叙利亚
2020-03-09,1,0,0,0,0,1,0.0,0,0,0.0,,巴拿马
2020-03-10,8,0,0,1,0,7,0.0,0,1,0.0,,巴拿马
2020-03-11,11,0,0,1,0,3,0.0,0,0,0.0,,巴拿马
2020-03-13,36,0,0,1,0,25,0.0,0,0,0.0,,巴拿马
2020-03-14,43,0,0,1,0,7,0.0,0,0,0.0,,巴拿马
2020-03-15,55,0,0,1,0,12,0.0,0,0,0.0,,巴拿马
2020-03-16,69,0,0,1,0,14,0.0,0,0,0.0,,巴拿马
2020-03-17,86,0,0,1,0,17,0.0,0,0,0.0,,巴拿马
2020-03-18,109,0,0,1,0,23,0.0,0,0,0.0,,巴拿马
2020-03-19,137,0,0,1,0,28,0.0,0,0,0.0,,巴拿马
2020-03-20,200,0,0,1,0,63,0.0,0,0,0.0,,巴拿马
2020-03-21,245,0,0,3,0,45,0.0,0,2,0.0,,巴拿马
2020-03-22,313,0,0,3,0,68,0.0,0,0,0.0,,巴拿马
2020-03-23,345,0,0,6,0,32,0.0,0,3,0.0,,巴拿马
2020-03-24,443,0,0,8,0,98,0.0,0,2,0.0,,巴拿马
2020-03-25,558,0,2,8,0,115,0.0,2,0,0.0,,巴拿马
2020-03-26,674,0,2,9,0,116,0.0,0,1,0.0,,巴拿马
2020-03-27,786,0,2,14,0,112,0.0,0,5,0.0,,巴拿马
2020-03-28,901,0,2,17,0,115,0.0,0,3,0.0,,巴拿马
2020-03-31,1075,0,9,27,0,174,0.0,7,10,0.0,,巴拿马
2020-03-11,3,0,0,0,0,3,0.0,0,0,0.0,,古巴
2020-03-13,4,0,0,0,0,1,0.0,0,0,0.0,,古巴
2020-03-14,4,0,0,0,0,0,,0,0,,,古巴
2020-03-17,6,0,0,0,0,2,0.0,0,0,0.0,,古巴
2020-03-18,10,0,0,1,0,4,0.0,0,1,0.0,,古巴
2020-03-19,16,0,0,1,0,6,0.0,0,0,0.0,,古巴
2020-03-20,21,0,0,1,0,5,0.0,0,0,0.0,,古巴
2020-03-22,35,0,0,1,0,14,0.0,0,0,0.0,,古巴
2020-03-24,48,0,0,1,0,13,0.0,0,0,0.0,,古巴
2020-03-26,57,0,1,1,0,9,0.0,1,0,0.0,,古巴
2020-03-27,80,0,1,1,0,23,0.0,0,0,0.0,,古巴
2020-03-28,81,0,4,2,0,1,0.0,3,1,0.0,,古巴
2020-02-27,1,0,0,0,0,1,0.0,0,0,,,尼日利亚
2020-02-28,1,0,0,0,0,0,,0,0,,,尼日利亚
2020-03-09,2,0,0,0,0,1,0.0,0,0,0.0,,尼日利亚
2020-03-17,3,0,0,0,0,1,0.0,0,0,0.0,,尼日利亚
2020-03-18,8,0,1,0,0,5,0.0,1,0,0.0,,尼日利亚
2020-03-19,12,0,1,0,0,4,0.0,0,0,0.0,,尼日利亚
2020-03-21,22,0,1,0,0,10,0.0,0,0,0.0,,尼日利亚
2020-03-22,30,0,1,0,0,8,0.0,0,0,0.0,,尼日利亚
2020-03-23,36,0,1,1,0,6,0.0,0,1,0.0,,尼日利亚
2020-03-24,44,0,2,1,0,8,0.0,1,0,0.0,,尼日利亚
2020-03-25,51,0,2,1,0,7,0.0,0,0,0.0,,尼日利亚
2020-03-26,65,0,3,1,0,14,0.0,1,0,0.0,,尼日利亚
2020-03-27,70,0,3,1,0,5,0.0,0,0,0.0,,尼日利亚
2020-03-28,97,0,3,1,0,27,0.0,0,0,0.0,,尼日利亚
2020-03-29,111,0,3,1,0,14,0.0,0,0,0.0,,尼日利亚
2020-03-30,131,0,3,2,0,20,0.0,0,1,0.0,,尼日利亚
2020-03-02,1,0,0,0,0,1,0.0,0,0,,,摩洛哥
2020-03-05,2,0,0,0,0,1,0.0,0,0,0.0,,摩洛哥
2020-03-10,3,0,0,1,0,1,0.0,0,1,0.0,,摩洛哥
